시도,시군구,업종,월구분,사업자수,매출액(원)
강원특별자치도,속초시,커피전문점업,당월,841,4592749385
강원특별자치도,속초시,패션·의류제조업,전월,1013,10355737058
강원특별자치도,속초시,패션·의류제조업,당월,994,10528304299
강원특별자치도,속초시,편의점업,전월,1104,11606478722
강원특별자치도,속초시,편의점업,당월,1124,12436166030
강원특별자치도,속초시,학원업,전월,1156,13853358775
강원특별자치도,속초시,학원업,당월,1133,14453201770
강원특별자치도,속초시,헬스·피트니스업,전월,1264,16078158084
강원특별자치도,속초시,헬스·피트니스업,당월,1252,15227239885
강원특별자치도,속초시,화장품·뷰티업,전월,636,7160520085
강원특별자치도,속초시,화장품·뷰티업,당월,633,7597470279
강원특별자치도,양구군,가전제품유통업,전월,827,8926149593
강원특별자치도,양구군,가전제품유통업,당월,842,9073812609
강원특별자치도,양구군,건설업,전월,1334,10084337709
강원특별자치도,양구군,건설업,당월,1349,11176421834
강원특별자치도,양구군,경비·청소용역업,전월,367,6196842721
강원특별자치도,양구군,경비·청소용역업,당월,364,6150245684
강원특별자치도,양구군,광고업,전월,1062,12239160476
강원특별자치도,양구군,광고업,당월,1050,12696642760
강원특별자치도,양구군,광업,전월,791,11630483651
강원특별자치도,양구군,광업,당월,785,11548961607
강원특별자치도,양구군,교육서비스업,전월,901,13037477493
강원특별자치도,양구군,교육서비스업,당월,899,13525478187
강원특별자치도,양구군,금융업,전월,1151,9972153733
강원특별자치도,양구군,금융업,당월,1155,10702270924
강원특별자치도,양구군,노래연습장업,전월,23,320216768
강원특별자치도,양구군,노래연습장업,당월,23,316264629
강원특별자치도,양구군,농업,전월,710,8372212317
강원특별자치도,양구군,농업,당월,715,8124659300
강원특별자치도,양구군,데이터서비스업,전월,1227,9609711409
강원특별자치도,양구군,데이터서비스업,당월,1239,9724081686
강원특별자치도,양구군,도소매업,전월,737,2826405726
강원특별자치도,양구군,도소매업,당월,736,2833131985
강원특별자치도,양구군,디자인업,전월,1231,11506197755
강원특별자치도,양구군,디자인업,당월,1234,12410811972
강원특별자치도,양구군,물류창고업,전월,44,231802513
강원특별자치도,양구군,물류창고업,당월,43,231332971
강원특별자치도,양구군,미용업,전월,207,3601249516
강원특별자치도,양구군,미용업,당월,210,4061492693
강원특별자치도,양구군,법무·회계서비스업,전월,786,3382911225
강원특별자치도,양구군,법무·회계서비스업,당월,794,3326517214
강원특별자치도,양구군,병원·의원업,전월,188,1468591825
강원특별자치도,양구군,병원·의원업,당월,189,1561003281
강원특별자치도,양구군,보건업,전월,173,869932662
강원특별자치도,양구군,보건업,당월,173,876424628
강원특별자치도,양구군,보험업,전월,612,5349444078
강원특별자치도,양구군,보험업,당월,608,5772851564
강원특별자치도,양구군,부동산업,전월,833,8561970200
강원특별자치도,양구군,부동산업,당월,842,8382027397
강원특별자치도,양구군,사회복지서비스업,전월,136,1973986281
강원특별자치도,양구군,사회복지서비스업,당월,136,2058119331
강원특별자치도,양구군,서비스업,전월,716,2839414320
강원특별자치도,양구군,서비스업,당월,713,2979250668
강원특별자치도,양구군,세탁업,전월,608,8557968988
강원특별자치도,양구군,세탁업,당월,610,9093105689
강원특별자치도,양구군,소프트웨어개발업,전월,1332,20911740908
강원특별자치도,양구군,소프트웨어개발업,당월,1341,20748226251
강원특별자치도,양구군,수도·하수·폐기물처리업,전월,1082,10536500285
강원특별자치도,양구군,수도·하수·폐기물처리업,당월,1069,10942837879
강원특별자치도,양구군,숙박업,전월,334,3499930234
강원특별자치도,양구군,숙박업,당월,340,3692263472
강원특별자치도,양구군,식품제조업,전월,166,468180062
강원특별자치도,양구군,식품제조업,당월,165,470726009
강원특별자치도,양구군,약국업,전월,263,1315791754
강원특별자치도,양구군,약국업,당월,261,1323080134
강원특별자치도,양구군,어업,전월,321,1019767814
강원특별자치도,양구군,어업,당월,316,1016351189
강원특별자치도,양구군,여행업,전월,761,12551843244
강원특별자치도,양구군,여행업,당월,749,12018831662
강원특별자치도,양구군,연구개발업,전월,448,7608155472
강원특별자치도,양구군,연구개발업,당월,443,7716212370
강원특별자치도,양구군,영상·방송업,전월,1311,21009870872
강원특별자치도,양구군,영상·방송업,당월,1292,21224627565
강원특별자치도,양구군,예술·스포츠·여가서비스업,전월,64,1021728966
강원특별자치도,양구군,예술·스포츠·여가서비스업,당월,64,1087135061
강원특별자치도,양구군,온라인쇼핑업,전월,162,2007929542
강원특별자치도,양구군,온라인쇼핑업,당월,160,2007894897
강원특별자치도,양구군,운수업,전월,1255,4874997437
강원특별자치도,양구군,운수업,당월,1246,5042377975
강원특별자치도,양구군,음식점업,전월,1342,8695261470
강원특별자치도,양구군,음식점업,당월,1349,9483266460
강원특별자치도,양구군,임업,전월,862,2259711819
강원특별자치도,양구군,임업,당월,857,2344815451
강원특별자치도,양구군,자동차판매·정비업,전월,961,12523748126
강원특별자치도,양구군,자동차판매·정비업,당월,958,12467660439
강원특별자치도,양구군,전기·가스·증기·공급업,전월,238,3077980899
강원특별자치도,양구군,전기·가스·증기·공급업,당월,240,3207451343
강원특별자치도,양구군,전문서비스업,전월,443,1989057616
강원특별자치도,양구군,전문서비스업,당월,438,1850789554
강원특별자치도,양구군,정보통신업,전월,522,8488996122
강원특별자치도,양구군,정보통신업,당월,528,8692215071
강원특별자치도,양구군,제과·베이커리업,전월,956,2596963022
강원특별자치도,양구군,제과·베이커리업,당월,968,2812974216
강원특별자치도,양구군,제조업,전월,189,2076775365
강원특별자치도,양구군,제조업,당월,189,2063122779
강원특별자치도,양구군,출판업,전월,390,3480243383
강원특별자치도,양구군,출판업,당월,397,3605064725
강원특별자치도,양구군,커피전문점업,전월,485,4052026473
강원특별자치도,양구군,커피전문점업,당월,482,4006295814
강원특별자치도,양구군,패션·의류제조업,전월,1020,2384439664
강원특별자치도,양구군,패션·의류제조업,당월,1017,2319948794
강원특별자치도,양구군,편의점업,전월,1029,15107378095
강원특별자치도,양구군,편의점업,당월,1009,14557200635
강원특별자치도,양구군,학원업,전월,58,321133497
강원특별자치도,양구군,학원업,당월,59,310135851
강원특별자치도,양구군,헬스·피트니스업,전월,309,3963459554
강원특별자치도,양구군,헬스·피트니스업,당월,312,4160694087
강원특별자치도,양구군,화장품·뷰티업,전월,496,4578830600
강원특별자치도,양구군,화장품·뷰티업,당월,500,4842044912
강원특별자치도,양양군,가전제품유통업,전월,1030,12792261148
강원특별자치도,양양군,가전제품유통업,당월,1018,12275848902
강원특별자치도,양양군,건설업,전월,409,1843177296
강원특별자치도,양양군,건설업,당월,415,1863224917
강원특별자치도,양양군,경비·청소용역업,전월,32,409552098
강원특별자치도,양양군,경비·청소용역업,당월,33,425994206
강원특별자치도,양양군,광고업,전월,63,884198238
강원특별자치도,양양군,광고업,당월,63,841922017
강원특별자치도,양양군,광업,전월,1007,13346323054
강원특별자치도,양양군,광업,당월,1019,13704538385
강원특별자치도,양양군,교육서비스업,전월,1062,8259509236
강원특별자치도,양양군,교육서비스업,당월,1049,8844840026
강원특별자치도,양양군,금융업,전월,797,11071856802
강원특별자치도,양양군,금융업,당월,789,10639376632
강원특별자치도,양양군,노래연습장업,전월,662,6599531843
강원특별자치도,양양군,노래연습장업,당월,651,6095316691
강원특별자치도,양양군,농업,전월,453,2942262434
강원특별자치도,양양군,농업,당월,445,2862661956
강원특별자치도,양양군,데이터서비스업,전월,593,5657923481
강원특별자치도,양양군,데이터서비스업,당월,587,5981410554
강원특별자치도,양양군,도소매업,전월,433,1170873724
강원특별자치도,양양군,도소매업,당월,435,1200451676
강원특별자치도,양양군,디자인업,전월,149,633696759
강원특별자치도,양양군,디자인업,당월,151,675747506
강원특별자치도,양양군,물류창고업,전월,442,6144785639
강원특별자치도,양양군,물류창고업,당월,449,5903951298
강원특별자치도,양양군,미용업,전월,764,2608301304
강원특별자치도,양양군,미용업,당월,769,2576524201
강원특별자치도,양양군,법무·회계서비스업,전월,755,6012277857
강원특별자치도,양양군,법무·회계서비스업,당월,742,6513594009
강원특별자치도,양양군,병원·의원업,전월,992,6658268446
강원특별자치도,양양군,병원·의원업,당월,978,7195775893
강원특별자치도,양양군,보건업,전월,814,14630778950
강원특별자치도,양양군,보건업,당월,808,15406074806
강원특별자치도,양양군,보험업,전월,76,1365913104
강원특별자치도,양양군,보험업,당월,77,1517428041
강원특별자치도,양양군,부동산업,전월,569,2136098692
강원특별자치도,양양군,부동산업,당월,560,2102772085
강원특별자치도,양양군,사회복지서비스업,전월,306,1147934441
강원특별자치도,양양군,사회복지서비스업,당월,304,1123582234
강원특별자치도,양양군,서비스업,전월,386,5080209204
강원특별자치도,양양군,서비스업,당월,379,4927137885
강원특별자치도,양양군,세탁업,전월,654,8203104624
강원특별자치도,양양군,세탁업,당월,645,8639696283
강원특별자치도,양양군,소프트웨어개발업,전월,1211,9911661049
강원특별자치도,양양군,소프트웨어개발업,당월,1192,9334209273
강원특별자치도,양양군,수도·하수·폐기물처리업,전월,97,222025360
